Msec,X,TargX,Y,TargY,Z,TargZ
67968,-0.20269,-0.30733,0.11001,0.25495,0.97304,1.4459
68001,-0.20271,-0.30733,0.11007,0.25495,0.97303,1.4459
68035,-0.2025,-0.30733,0.10959,0.25495,0.97313,1.4459
68068,-0.20228,-0.30733,0.10999,0.25495,0.97313,1.4459
68101,-0.20144,-0.30733,0.11081,0.25495,0.97321,1.4459
68135,-0.20222,-0.30733,0.11089,0.25495,0.97304,1.4459
68168,-0.20209,-0.30733,0.11142,0.25495,0.97301,1.4459
68201,-0.20149,-0.30733,0.11185,0.25495,0.97308,1.4459
68235,-0.20122,-0.30733,0.11172,0.25495,0.97316,1.4459
68268,-0.20196,-0.30733,0.11199,0.25495,0.97297,1.4459
68301,-0.20221,-0.30733,0.11272,0.25495,0.97283,1.4459
68335,-0.20215,-0.30733,0.1125,0.25495,0.97287,1.4459
68368,-0.20186,-0.30733,0.11264,0.25495,0.97292,1.4459
68401,-0.2007,-0.30733,0.11304,0.25495,0.97311,1.4459
68435,-0.20057,-0.30733,0.11166,0.25495,0.9733,1.4459
68468,-0.20006,-0.30733,0.11193,0.25495,0.97337,1.4459
68501,-0.20001,-0.30733,0.11234,0.25495,0.97333,1.4459
68535,-0.19918,-0.30733,0.1127,0.25495,0.97346,1.4459
68568,-0.20002,0,0.11371,0.1828,0.97317,1.4888
68601,-0.20196,0,0.11401,0.1828,0.97273,1.4888
68635,-0.20237,0,0.11368,0.1828,0.97269,1.4888
68668,-0.20293,0,0.11378,0.1828,0.97256,1.4888
68701,-0.20277,0,0.11325,0.1828,0.97266,1.4888
68768,0.026203,0,0.076101,0.1828,0.99676,1.4888
68801,0.025521,0,0.076884,0.1828,0.99671,1.4888
68835,0.024734,0,0.076715,0.1828,0.99675,1.4888
68868,0.025289,0,0.075491,0.1828,0.99683,1.4888
68901,0.026353,0,0.076167,0.1828,0.99675,1.4888
68935,0.026787,0,0.076477,0.1828,0.99671,1.4888
68968,0.027718,0,0.076244,0.1828,0.9967,1.4888
69001,0.028539,0,0.075551,0.1828,0.99673,1.4888
69035,0.029072,0,0.075125,0.1828,0.99675,1.4888
69068,0.028653,0,0.074296,0.1828,0.99682,1.4888
69101,0.028674,0,0.074694,0.1828,0.99679,1.4888
69135,0.028677,0,0.074067,0.1828,0.99684,1.4888
69168,0.02807,0,0.074111,0.1828,0.99686,1.4888
69201,0.028691,0,0.073783,0.1828,0.99686,1.4888
69235,0.028659,0,0.073331,0.1828,0.9969,1.4888
69268,0.029002,0,0.073645,0.1828,0.99686,1.4888
69301,0.030467,0,0.074855,0.1828,0.99673,1.4888
69335,0.030268,0,0.076911,0.1828,0.99658,1.4888
69368,0.029115,0,0.07652,0.1828,0.99664,1.4888
69401,0.027149,0,0.075514,0.1828,0.99678,1.4888
69435,0.02639,0,0.075492,0.1828,0.9968,1.4888
69468,0.026749,0,0.075014,0.1828,0.99682,1.4888
69501,0.026997,0,0.074639,0.1828,0.99685,1.4888
69535,0.026599,0,0.07485,0.1828,0.99684,1.4888
69568,0.026993,0,0.073925,0.1828,0.9969,1.4888
69601,0.027064,0,0.074091,0.1828,0.99688,1.4888
69635,0.026832,0,0.074606,0.1828,0.99685,1.4888
69668,0.025849,0,0.075222,0.1828,0.99683,1.4888
69701,0.025678,0,0.075046,0.1828,0.99685,1.4888
69735,0.025897,0,0.075159,0.1828,0.99684,1.4888
69768,0.025241,0,0.075468,0.1828,0.99683,1.4888
69801,0.02506,0,0.075424,0.1828,0.99684,1.4888
69835,0.025335,-0.33723,0.075623,0.051009,0.99681,1.4607
69868,0.02443,-0.33723,0.075171,0.051009,0.99687,1.4607
69901,0.024879,-0.33723,0.075972,0.051009,0.9968,1.4607
69935,0.024031,-0.33723,0.076508,0.051009,0.99678,1.4607
69968,0.024997,-0.33723,0.076543,0.051009,0.99675,1.4607
70001,0.026211,-0.33723,0.075511,0.051009,0.9968,1.4607
70035,0.02447,-0.33723,0.073274,0.051009,0.99701,1.4607
70068,-0.17294,-0.33723,-0.011776,0.051009,0.98486,1.4607
70101,-0.18449,-0.33723,-0.017956,0.051009,0.98267,1.4607
70135,-0.19297,-0.33723,-0.022493,0.051009,0.98095,1.4607
70168,-0.19783,-0.33723,-0.027239,0.051009,0.97986,1.4607
70201,-0.20702,-0.33723,-0.030426,0.051009,0.97786,1.4607
70235,-0.21571,-0.33723,-0.034426,0.051009,0.97585,1.4607
70268,-0.22307,-0.33723,-0.038137,0.051009,0.97406,1.4607
70301,-0.22667,-0.33723,-0.039278,0.051009,0.97318,1.4607
70335,-0.22723,-0.33723,-0.041259,0.051009,0.97297,1.4607
70368,-0.22919,-0.33723,-0.041115,0.051009,0.97251,1.4607
70401,-0.23019,-0.33723,-0.040772,0.051009,0.97229,1.4607
70435,-0.23092,-0.33723,-0.040801,0.051009,0.97212,1.4607
70468,-0.23148,-0.33723,-0.041099,0.051009,0.97197,1.4607
70501,-0.23014,-0.33723,-0.041451,0.051009,0.97227,1.4607
70535,-0.23008,-0.33723,-0.04103,0.051009,0.97231,1.4607
70568,-0.23116,-0.33723,-0.039844,0.051009,0.9721,1.4607
70601,-0.22972,-0.33723,-0.039479,0.051009,0.97246,1.4607
70635,-0.22995,-0.33723,-0.039547,0.051009,0.9724,1.4607
70668,-0.22894,-0.33723,-0.039711,0.051009,0.97263,1.4607
70701,-0.22662,-0.33723,-0.039257,0.051009,0.97319,1.4607
70735,-0.22674,-0.33723,-0.038854,0.051009,0.97318,1.4607
70768,-0.2274,-0.33723,-0.038186,0.051009,0.97305,1.4607
70801,-0.22711,-0.33723,-0.040752,0.051009,0.97302,1.4607
70835,-0.22702,-0.33723,-0.042507,0.051009,0.97296,1.4607
70868,-0.22634,-0.33723,-0.04187,0.051009,0.97315,1.4607
70901,-0.22617,-0.33723,-0.038905,0.051009,0.97331,1.4607
70935,-0.22787,-0.33723,-0.036995,0.051009,0.97299,1.4607
70968,-0.22801,-0.33723,-0.037543,0.051009,0.97293,1.4607
71001,-0.22716,-0.33723,-0.038487,0.051009,0.9731,1.4607
71035,-0.22637,0.18059,-0.037328,-0.23295,0.97333,1.4708
71068,-0.22437,0.18059,-0.038143,-0.23295,0.97376,1.4708
71101,-0.2232,0.18059,-0.039634,-0.23295,0.97397,1.4708
71135,-0.22144,0.18059,-0.039389,-0.23295,0.97438,1.4708
71168,-0.22248,0.18059,-0.038646,-0.23295,0.97417,1.4708
71201,-0.22277,0.18059,-0.037899,-0.23295,0.97414,1.4708
71235,-0.22474,0.18059,-0.037079,-0.23295,0.97371,1.4708
71368,0.11587,0.18059,-0.24893,-0.23295,0.96157,1.4708
71401,0.11689,0.18059,-0.24648,-0.23295,0.96207,1.4708
71435,0.12602,0.18059,-0.24161,-0.23295,0.96215,1.4708
71468,0.12993,0.18059,-0.23789,-0.23295,0.96256,1.4708
71501,0.13364,0.18059,-0.23563,-0.23295,0.96261,1.4708
71535,0.1339,0.18059,-0.23439,-0.23295,0.96288,1.4708
71568,0.13683,0.18059,-0.23384,-0.23295,0.9626,1.4708
71601,0.14082,0.18059,-0.2326,-0.23295,0.96232,1.4708
71635,0.14345,0.18059,-0.23358,-0.23295,0.9617,1.4708
71668,0.14549,0.18059,-0.23446,-0.23295,0.96118,1.4708
71701,0.147,0.18059,-0.23387,-0.23295,0.96109,1.4708
71735,0.14714,0.18059,-0.23306,-0.23295,0.96127,1.4708
71768,0.14784,0.18059,-0.23291,-0.23295,0.9612,1.4708
71801,0.14769,0.18059,-0.23212,-0.23295,0.96141,1.4708
71835,0.14776,0.18059,-0.23174,-0.23295,0.96149,1.4708
71868,0.14914,0.18059,-0.23216,-0.23295,0.96118,1.4708
71901,0.15047,0.18059,-0.23134,-0.23295,0.96117,1.4708
71935,0.14891,0.18059,-0.23017,-0.23295,0.96169,1.4708
71968,0.14867,0.18059,-0.22988,-0.23295,0.9618,1.4708
72001,0.14903,0.18059,-0.22864,-0.23295,0.96204,1.4708
72035,0.14872,0.18059,-0.22867,-0.23295,0.96208,1.4708
72068,0.14877,0.18059,-0.22842,-0.23295,0.96213,1.4708
72101,0.14924,0.18059,-0.22805,-0.23295,0.96214,1.4708
72135,0.14952,0.18059,-0.22842,-0.23295,0.96201,1.4708
72168,0.14865,0.18059,-0.22782,-0.23295,0.96229,1.4708
72201,0.1481,0.18059,-0.22735,-0.23295,0.96248,1.4708
72235,0.14627,0.18059,-0.22719,-0.23295,0.9628,1.4708
72268,0.14491,0.18059,-0.22823,-0.23295,0.96276,1.4708
72301,0.14621,0.18059,-0.22805,-0.23295,0.96261,1.4708
72335,0.14755,0.18059,-0.22776,-0.23295,0.96247,1.4708
72368,0.14633,-0.25736,-0.22759,0.23117,0.9627,1.4596
72401,0.14647,-0.25736,-0.22501,0.23117,0.96328,1.4596
72435,0.14695,-0.25736,-0.2255,0.23117,0.9631,1.4596
72468,0.14788,-0.25736,-0.22698,0.23117,0.96261,1.4596
72501,0.14808,-0.25736,-0.22675,0.23117,0.96263,1.4596
72535,0.1477,-0.25736,-0.22665,0.23117,0.96271,1.4596
72635,-0.17009,-0.25736,0.07569,0.23117,0.98252,1.4596
72668,-0.17167,-0.25736,0.080648,0.23117,0.98185,1.4596
72701,-0.1727,-0.25736,0.081175,0.23117,0.98162,1.4596
72735,-0.17237,-0.25736,0.081665,0.23117,0.98164,1.4596
72768,-0.17145,-0.25736,0.082515,0.23117,0.98173,1.4596
72801,-0.17092,-0.25736,0.08412,0.23117,0.98169,1.4596
72835,-0.17018,-0.25736,0.087316,0.23117,0.98154,1.4596
72868,-0.16997,-0.25736,0.09004,0.23117,0.98133,1.4596
72901,-0.17055,-0.25736,0.092295,0.23117,0.98102,1.4596
72935,-0.17102,-0.25736,0.093218,0.23117,0.98085,1.4596
72968,-0.17196,-0.25736,0.093517,0.23117,0.98066,1.4596
73001,-0.17189,-0.25736,0.093661,0.23117,0.98065,1.4596
73035,-0.17191,-0.25736,0.094857,0.23117,0.98054,1.4596
73068,-0.16946,-0.25736,0.095045,0.23117,0.98094,1.4596
73101,-0.16727,-0.25736,0.094273,0.23117,0.98139,1.4596
73135,-0.16699,-0.25736,0.093874,0.23117,0.98148,1.4596
73168,-0.16703,-0.25736,0.093342,0.23117,0.98152,1.4596
73201,-0.16736,-0.25736,0.094768,0.23117,0.98133,1.4596
73235,-0.1668,-0.25736,0.094752,0.23117,0.98143,1.4596
73268,-0.16793,-0.25736,0.094868,0.23117,0.98122,1.4596
73301,-0.16801,-0.25736,0.09454,0.23117,0.98124,1.4596
73335,-0.16711,-0.25736,0.093939,0.23117,0.98145,1.4596
73368,-0.16689,-0.25736,0.09361,0.23117,0.98152,1.4596
73401,-0.16868,-0.25736,0.093903,0.23117,0.98119,1.4596
73435,-0.16986,-0.25736,0.093455,0.23117,0.98103,1.4596
73468,-0.17022,-0.25736,0.092961,0.23117,0.98101,1.4596
73501,-0.16855,-0.23409,0.093185,-0.10335,0.98128,1.478
73535,-0.16698,-0.23409,0.092677,-0.10335,0.9816,1.478
73568,-0.16419,-0.23409,0.093339,-0.10335,0.982,1.478
73601,-0.16303,-0.23409,0.093642,-0.10335,0.98217,1.478
73635,-0.16394,-0.23409,0.093076,-0.10335,0.98207,1.478
73668,-0.1632,-0.23409,0.093589,-0.10335,0.98214,1.478
73701,-0.16363,-0.23409,0.093181,-0.10335,0.98211,1.478
73735,-0.16618,-0.23409,-0.05633,-0.10335,0.98449,1.478
73768,-0.1728,-0.23409,-0.15818,-0.10335,0.97217,1.478
73801,-0.17172,-0.23409,-0.15756,-0.10335,0.97247,1.478
73835,-0.17106,-0.23409,-0.15541,-0.10335,0.97293,1.478
73868,-0.17109,-0.23409,-0.15437,-0.10335,0.97309,1.478
73901,-0.17124,-0.23409,-0.15277,-0.10335,0.97331,1.478
73935,-0.16966,-0.23409,-0.15167,-0.10335,0.97376,1.478
73968,-0.16911,-0.23409,-0.15123,-0.10335,0.97393,1.478
74001,-0.16865,-0.23409,-0.1517,-0.10335,0.97393,1.478
74035,-0.1682,-0.23409,-0.15128,-0.10335,0.97408,1.478
74068,-0.16788,-0.23409,-0.14992,-0.10335,0.97434,1.478
74101,-0.16575,-0.23409,-0.15165,-0.10335,0.97444,1.478
74135,-0.16307,-0.23409,-0.15232,-0.10335,0.97478,1.478
74168,-0.16266,-0.23409,-0.15243,-0.10335,0.97484,1.478
74201,-0.16183,-0.23409,-0.15128,-0.10335,0.97515,1.478
74235,-0.16084,-0.23409,-0.15219,-0.10335,0.97518,1.478
74268,-0.16152,-0.23409,-0.15256,-0.10335,0.97501,1.478
74301,-0.15988,-0.23409,-0.15035,-0.10335,0.97562,1.478
74335,-0.15884,-0.23409,-0.15093,-0.10335,0.9757,1.478
74368,-0.15815,-0.23409,-0.14906,-0.10335,0.9761,1.478
74401,-0.15861,-0.23409,-0.14792,-0.10335,0.9762,1.478
74435,-0.15867,-0.23409,-0.14819,-0.10335,0.97615,1.478
74468,-0.1579,-0.23409,-0.14769,-0.10335,0.97635,1.478
74501,-0.15952,-0.23409,-0.14707,-0.10335,0.97618,1.478
74535,-0.15962,-0.23409,-0.14733,-0.10335,0.97612,1.478
74568,-0.1593,-0.23409,-0.14871,-0.10335,0.97596,1.478
74601,-0.15824,0.052349,-0.14885,0,0.97612,1.4991
74635,-0.15773,0.052349,-0.14917,0,0.97615,1.4991
74668,-0.15772,0.052349,-0.15011,0,0.97601,1.4991
74701,-0.15796,0.052349,-0.15151,0,0.97575,1.4991
74735,-0.15859,0.052349,-0.14919,0,0.97601,1.4991
74768,-0.15917,0.052349,-0.14718,0,0.97622,1.4991
74801,-0.033535,0.052349,-0.11982,0,0.99223,1.4991
74868,-0.0049682,0.052349,-0.1114,0,0.99376,1.4991
74901,0.044765,0.052349,-0.092616,0,0.9947,1.4991
74935,0.046522,0.052349,-0.092176,0,0.99466,1.4991
74968,0.048458,0.052349,-0.090046,0,0.99476,1.4991
75001,0.049215,0.052349,-0.085927,0,0.99509,1.4991
75035,0.048898,0.052349,-0.083264,0,0.99533,1.4991
75068,0.049791,0.052349,-0.081494,0,0.99543,1.4991
75101,0.05106,0.052349,-0.080053,0,0.99548,1.4991
75135,0.052314,0.052349,-0.08044,0,0.99539,1.4991
75168,0.053147,0.052349,-0.07944,0,0.99542,1.4991
75201,0.053766,0.052349,-0.079117,0,0.99541,1.4991
75235,0.053819,0.052349,-0.077886,0,0.99551,1.4991
75268,0.053755,0.052349,-0.077202,0,0.99557,1.4991
75301,0.054798,0.052349,-0.078131,0,0.99544,1.4991
75335,0.054972,0.052349,-0.078471,0,0.9954,1.4991
75368,0.056375,0.052349,-0.07859,0,0.99531,1.4991
75401,0.056867,0.052349,-0.078109,0,0.99532,1.4991
75435,0.057186,0.052349,-0.076399,0,0.99544,1.4991
75468,0.058072,0.052349,-0.074176,0,0.99555,1.4991
75501,0.057655,0.052349,-0.072689,0,0.99569,1.4991
75535,0.057581,0.052349,-0.071592,0,0.99577,1.4991
75568,0.057663,0.052349,-0.070972,0,0.99581,1.4991
75601,0.05773,0.052349,-0.070353,0,0.99585,1.4991
75635,0.05893,0.052349,-0.071289,0,0.99571,1.4991
75668,0.058967,0.052349,-0.074194,0,0.9955,1.4991
75701,0.059306,0.052349,-0.075498,0,0.99538,1.4991
75735,0.059444,0.052349,-0.073603,0,0.99551,1.4991
75768,0.058517,0.052349,-0.071552,0,0.99572,1.4991
75801,0.058007,0.052349,-0.071294,0,0.99577,1.4991
75835,0.05735,0.052349,-0.07076,0,0.99584,1.4991
75868,0.056238,0.052349,-0.071936,0,0.99582,1.4991
75901,0.056341,0.052349,-0.069233,0,0.99601,1.4991
75935,0.057235,0.052349,-0.070531,0,0.99587,1.4991
75968,0.057788,0.052349,-0.070923,0,0.99581,1.4991
76001,0.05721,0.052349,-0.070941,0,0.99584,1.4991
76035,0.056156,-0.20873,-0.07125,-0.025924,0.99588,1.4852
76068,0.054973,-0.20873,-0.071065,-0.025924,0.99596,1.4852
76101,0.054778,-0.20873,-0.071905,-0.025924,0.99591,1.4852
76135,0.054662,-0.20873,-0.071342,-0.025924,0.99595,1.4852
76168,0.055491,-0.20873,-0.071375,-0.025924,0.9959,1.4852
76201,0.056282,-0.20873,-0.070924,-0.025924,0.99589,1.4852
76235,-0.069387,-0.20873,-0.076334,-0.025924,0.99467,1.4852
76268,-0.13125,-0.20873,-0.089976,-0.025924,0.98726,1.4852
76301,-0.12992,-0.20873,-0.090774,-0.025924,0.98736,1.4852
76335,-0.129,-0.20873,-0.09084,-0.025924,0.98747,1.4852
76368,-0.12777,-0.20873,-0.090448,-0.025924,0.98767,1.4852
76401,-0.13302,-0.20873,-0.090728,-0.025924,0.98695,1.4852
76435,-0.13599,-0.20873,-0.090914,-0.025924,0.98653,1.4852
76468,-0.14056,-0.20873,-0.091724,-0.025924,0.98581,1.4852
76501,-0.14271,-0.20873,-0.091445,-0.025924,0.98553,1.4852
76535,-0.14472,-0.20873,-0.090169,-0.025924,0.98536,1.4852
76568,-0.1464,-0.20873,-0.088263,-0.025924,0.98528,1.4852
76601,-0.14752,-0.20873,-0.08759,-0.025924,0.98517,1.4852
76635,-0.14679,-0.20873,-0.088008,-0.025924,0.98525,1.4852
76668,-0.14656,-0.20873,-0.086392,-0.025924,0.98542,1.4852
76701,-0.14565,-0.20873,-0.088057,-0.025924,0.98541,1.4852
76735,-0.1436,-0.20873,-0.088933,-0.025924,0.98563,1.4852
76768,-0.14314,-0.20873,-0.089445,-0.025924,0.98565,1.4852
76801,-0.14345,-0.20873,-0.089107,-0.025924,0.98564,1.4852
76835,-0.14445,-0.20873,-0.088833,-0.025924,0.98552,1.4852
76868,-0.14525,-0.20873,-0.088601,-0.025924,0.98542,1.4852
76901,-0.14321,-0.20873,-0.089988,-0.025924,0.98559,1.4852
76935,-0.14311,-0.20873,-0.090475,-0.025924,0.98556,1.4852
76968,-0.14394,-0.20873,-0.09192,-0.025924,0.98531,1.4852
77001,-0.14476,-0.20873,-0.093529,-0.025924,0.98504,1.4852
77035,-0.14426,-0.20873,-0.092242,-0.025924,0.98523,1.4852
77068,-0.14433,0.12947,-0.090625,0.20798,0.98537,1.4799
77101,-0.1441,0.12947,-0.090735,0.20798,0.98539,1.4799
77135,-0.1454,0.12947,-0.091017,0.20798,0.98518,1.4799
77168,-0.14581,0.12947,-0.091076,0.20798,0.98511,1.4799
77201,-0.14485,0.12947,-0.089922,0.20798,0.98536,1.4799
77235,-0.14286,0.12947,-0.089044,0.20798,0.98573,1.4799
77268,-0.14176,0.12947,-0.090102,0.20798,0.98579,1.4799
77301,-0.013618,0.12947,0.0065432,0.20798,0.99989,1.4799
77335,0.083915,0.12947,0.05329,0.20798,0.99505,1.4799
77368,0.083915,0.12947,0.055811,0.20798,0.99491,1.4799
77401,0.085657,0.12947,0.057165,0.20798,0.99468,1.4799
77435,0.08679,0.12947,0.05994,0.20798,0.99442,1.4799
77468,0.094426,0.12947,0.066556,0.20798,0.9933,1.4799
77501,0.099164,0.12947,0.070963,0.20798,0.99254,1.4799
77535,0.10244,0.12947,0.07429,0.20798,0.99196,1.4799
77568,0.10481,0.12947,0.076326,0.20798,0.99156,1.4799
77601,0.10487,0.12947,0.077475,0.20798,0.99146,1.4799
77635,0.10675,0.12947,0.079566,0.20798,0.9911,1.4799
77668,0.10787,0.12947,0.080473,0.20798,0.9909,1.4799
77701,0.10859,0.12947,0.080876,0.20798,0.99079,1.4799
77735,0.11046,0.12947,0.080325,0.20798,0.99063,1.4799
77768,0.11117,0.12947,0.08137,0.20798,0.99046,1.4799
77801,0.1126,0.12947,0.081029,0.20798,0.99033,1.4799
77835,0.11264,0.12947,0.082344,0.20798,0.99022,1.4799
77868,0.11376,0.12947,0.083149,0.20798,0.99002,1.4799
77901,0.11332,0.12947,0.082792,0.20798,0.9901,1.4799
77935,0.11365,0.12947,0.082627,0.20798,0.99008,1.4799
77968,0.11385,0.12947,0.083134,0.20798,0.99001,1.4799
78001,0.11374,0.12947,0.083239,0.20798,0.99002,1.4799
78035,0.11282,0.12947,0.084586,0.20798,0.99001,1.4799
78068,0.1127,0.12947,0.084573,0.20798,0.99002,1.4799
78101,0.11287,0.12947,0.084081,0.20798,0.99005,1.4799
78135,0.11207,0.12947,0.082864,0.20798,0.99024,1.4799
78168,0.11238,0.12947,0.083958,0.20798,0.99011,1.4799
78201,0.11275,0.12947,0.084988,0.20798,0.98998,1.4799
78235,0.11285,0.12947,0.085105,0.20798,0.98996,1.4799
78268,0.1122,0.12947,0.086065,0.20798,0.98995,1.4799
78301,0.11277,0.12947,0.085909,0.20798,0.9899,1.4799
78335,0.11171,0.12947,0.086028,0.20798,0.99001,1.4799
78368,0.11157,0.12947,0.085142,0.20798,0.9901,1.4799
78401,0.11199,0.12947,0.08497,0.20798,0.99007,1.4799
78435,0.1119,0.31169,0.084871,-0.051207,0.99009,1.4664
78468,0.11175,0.31169,0.085161,-0.051207,0.99008,1.4664
78501,0.11148,0.31169,0.0853,-0.051207,0.9901,1.4664
78535,0.11089,0.31169,0.085631,-0.051207,0.99014,1.4664
78568,0.11006,0.31169,0.08579,-0.051207,0.99022,1.4664
78601,0.11065,0.31169,0.085656,-0.051207,0.99016,1.4664
78635,0.20867,0.31169,-0.0053359,-0.051207,0.97797,1.4664
78701,0.21731,0.31169,-0.031897,-0.051207,0.97558,1.4664
78735,0.23168,0.31169,-0.082102,-0.051207,0.96932,1.4664
78768,0.23224,0.31169,-0.082652,-0.051207,0.96914,1.4664
78801,0.23399,0.31169,-0.084579,-0.051207,0.96855,1.4664
78835,0.23726,0.31169,-0.090879,-0.051207,0.96719,1.4664
78868,0.24039,0.31169,-0.094727,-0.051207,0.96604,1.4664
78901,0.24179,0.31169,-0.097361,-0.051207,0.96543,1.4664
78935,0.24332,0.31169,-0.10072,-0.051207,0.9647,1.4664
78968,0.24305,0.31169,-0.10381,-0.051207,0.96444,1.4664
79001,0.2446,0.31169,-0.10455,-0.051207,0.96397,1.4664
79035,0.24472,0.31169,-0.10387,-0.051207,0.96401,1.4664
79068,0.24447,0.31169,-0.10363,-0.051207,0.9641,1.4664
79101,0.24394,0.31169,-0.10311,-0.051207,0.96429,1.4664
79135,0.24449,0.31169,-0.10059,-0.051207,0.96442,1.4664
79168,0.24441,0.31169,-0.10048,-0.051207,0.96445,1.4664
79201,0.24517,0.31169,-0.099913,-0.051207,0.96432,1.4664
79235,0.24481,0.31169,-0.10148,-0.051207,0.96425,1.4664
79268,0.24405,0.31169,-0.1002,-0.051207,0.96457,1.4664
79301,0.24294,0.31169,-0.098554,-0.051207,0.96502,1.4664
79335,0.24248,0.31169,-0.10023,-0.051207,0.96497,1.4664
79368,0.24212,0.31169,-0.099376,-0.051207,0.96514,1.4664
79401,0.24223,0.31169,-0.09886,-0.051207,0.96517,1.4664
79435,0.24226,0.31169,-0.098355,-0.051207,0.96521,1.4664
79468,0.24279,0.31169,-0.096442,-0.051207,0.96527,1.4664
79501,0.24372,0.33699,-0.094888,0.076497,0.96519,1.4597
79535,0.24419,0.33699,-0.094317,0.076497,0.96513,1.4597
79568,0.24517,0.33699,-0.095046,0.076497,0.96481,1.4597
79601,0.24478,0.33699,-0.094768,0.076497,0.96494,1.4597
79635,0.24452,0.33699,-0.09431,0.076497,0.96505,1.4597
79668,0.24362,0.33699,-0.094216,0.076497,0.96528,1.4597
79701,0.24355,0.33699,-0.093617,0.076497,0.96536,1.4597
79735,0.26193,0.33699,-0.033872,0.076497,0.96449,1.4597
79768,0.2643,0.33699,-0.035524,0.076497,0.96379,1.4597
79801,0.26531,0.33699,-0.035428,0.076497,0.96351,1.4597
79835,0.26464,0.33699,-0.024783,0.076497,0.96403,1.4597
79868,0.26584,0.33699,-0.01912,0.076497,0.96383,1.4597
79901,0.26614,0.33699,-0.017559,0.076497,0.96378,1.4597
79935,0.26581,0.33699,-0.014841,0.076497,0.96391,1.4597
79968,0.26614,0.33699,-0.013468,0.076497,0.96384,1.4597
80001,0.26747,0.33699,-0.01002,0.076497,0.96351,1.4597
80035,0.26861,0.33699,-0.010542,0.076497,0.96319,1.4597
80068,0.26784,0.33699,-0.0099321,0.076497,0.96341,1.4597
80101,0.26818,0.33699,-0.008885,0.076497,0.96333,1.4597
80135,0.2687,0.33699,-0.0073114,0.076497,0.9632,1.4597
80168,0.26893,0.33699,-0.0066371,0.076497,0.96314,1.4597
80201,0.26998,0.33699,-0.0060541,0.076497,0.96285,1.4597
80235,0.2693,0.33699,-0.0064977,0.076497,0.96304,1.4597
80268,0.26589,0.33699,-0.0062595,0.076497,0.96398,1.4597
80301,0.26558,0.33699,-0.0070111,0.076497,0.96406,1.4597
80335,0.265,0.33699,-0.0080601,0.076497,0.96422,1.4597
80368,0.26479,0.33699,-0.0080017,0.076497,0.96427,1.4597
80401,0.26382,0.33699,-0.0070797,0.076497,0.96455,1.4597
80435,0.26313,0.33699,-0.00664,0.076497,0.96474,1.4597
80468,0.26213,0.33699,-0.0067076,0.076497,0.96501,1.4597
80501,0.26349,0.33699,-0.0077862,0.076497,0.96463,1.4597
80535,0.26405,0.33699,-0.0070613,0.076497,0.96448,1.4597
80568,0.26536,0.33699,-0.0077664,0.076497,0.96412,1.4597
80601,0.26607,0.026143,-0.0066864,0.078492,0.96393,1.4977
80635,0.26459,0.026143,-0.0046947,0.078492,0.96435,1.4977
80668,0.26402,0.026143,-0.0048503,0.078492,0.96451,1.4977
80702,0.26416,0.026143,-0.0049115,0.078492,0.96447,1.4977
80735,0.26409,0.026143,-0.0036948,0.078492,0.96449,1.4977
80768,0.26441,0.026143,-0.0041067,0.078492,0.9644,1.4977
80801,0.26539,0.026143,-0.0036676,0.078492,0.96413,1.4977
80835,0.080473,0.026143,-0.010923,0.078492,0.9967,1.4977
80868,0.06896,0.026143,-0.012388,0.078492,0.99754,1.4977
80902,0.062449,0.026143,-0.014658,0.078492,0.99794,1.4977
80935,0.058718,0.026143,-0.016571,0.078492,0.99814,1.4977
80968,0.055401,0.026143,-0.01795,0.078492,0.9983,1.4977
81002,0.052573,0.026143,-0.01754,0.078492,0.99846,1.4977
81035,0.047821,0.026143,-0.015322,0.078492,0.99874,1.4977
81068,0.045288,0.026143,-0.014224,0.078492,0.99887,1.4977
81102,0.042062,0.026143,-0.012255,0.078492,0.99904,1.4977
81135,0.040951,0.026143,-0.01103,0.078492,0.9991,1.4977
81168,0.039313,0.026143,-0.010157,0.078492,0.99918,1.4977
81202,0.038031,0.026143,-0.010036,0.078492,0.99923,1.4977
81235,0.035906,0.026143,-0.0086791,0.078492,0.99932,1.4977
81268,0.03597,0.026143,-0.0084784,0.078492,0.99932,1.4977
81302,0.037795,0.026143,-0.010557,0.078492,0.99923,1.4977
81335,0.040338,0.026143,-0.011285,0.078492,0.99912,1.4977
81368,0.04288,0.026143,-0.012133,0.078492,0.99901,1.4977
81402,0.045483,0.026143,-0.011571,0.078492,0.9989,1.4977
81435,0.046418,0.026143,-0.010116,0.078492,0.99887,1.4977
81468,0.047527,0.026143,-0.0090273,0.078492,0.99883,1.4977
81502,0.048188,0.026143,-0.0096923,0.078492,0.99879,1.4977
81535,0.047102,0.026143,-0.010458,0.078492,0.99884,1.4977
81568,0.047585,0.026143,-0.0094803,0.078492,0.99882,1.4977
81602,0.048762,0.026143,-0.0091804,0.078492,0.99877,1.4977
81635,0.049657,0.026143,-0.0097239,0.078492,0.99872,1.4977
81668,0.050657,0.026143,-0.010252,0.078492,0.99866,1.4977
81702,0.050561,0.026143,-0.010061,0.078492,0.99867,1.4977
81735,0.050134,0.026143,-0.010363,0.078492,0.99869,1.4977
81768,0.050152,0.026143,-0.009986,0.078492,0.99869,1.4977
81802,0.049218,0.026143,-0.010524,0.078492,0.99873,1.4977
81835,0.048666,-0.18212,-0.010633,0.12977,0.99876,1.4832
